date,p0_status,p0_reason,side,A_status,A_reason,RA,B_status,B_reason,RB,morning_A,downstream_A,downstream_B,epoch,D,D_decomp
20201109,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201110,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201111,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201112,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201113,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201116,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201117,yes,ok,-1.0,resolved,ok,45.0,resolved,ok,0.0,45.0,0.0,0.0,2020-25,45.0,45.0
20201118,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201119,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201120,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201123,yes,ok,1.0,unknown,detector:missing_v7m_bar:859,,unknown,detector:missing_v7m_bar:859,,-19.75,0.0,0.0,2020-25,,
20201124,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201125,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201126,yes,ok,-1.0,resolved,ok,5.5,resolved,ok,0.0,5.5,0.0,0.0,2020-25,5.5,5.5
20201127,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201130,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201201,yes,ok,-1.0,resolved,ok,-33.75,resolved,ok,-14.0,-19.75,-14.0,-14.0,2020-25,-19.75,-19.75
20201202,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201203,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201204,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201207,yes,ok,1.0,resolved,ok,50.75,resolved,ok,-12.5,50.75,0.0,-12.5,2020-25,63.25,63.25
20201208,yes,ok,-1.0,resolved,ok,-24.25,resolved,ok,-4.5,-19.75,-4.5,-4.5,2020-25,-19.75,-19.75
20201209,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201210,yes,ok,1.0,unknown,detector:missing_v7m_bar:824,,unknown,detector:missing_v7m_bar:824,,-19.75,0.0,0.0,2020-25,,
20201211,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201214,yes,ok,1.0,resolved,ok,71.75,resolved,ok,-8.5,71.75,0.0,-8.5,2020-25,80.25,80.25
20201215,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201216,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201217,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201218,yes,ok,-1.0,resolved,ok,83.0,resolved,ok,0.0,83.0,0.0,0.0,2020-25,83.0,83.0
20201221,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201222,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201223,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201224,yes,ok,1.0,resolved,ok,3.0,resolved,ok,0.0,3.0,0.0,0.0,2020-25,3.0,3.0
20201225,no,calendar_closed,,not_in_P0,calendar_closed,,not_in_P0,calendar_closed,,,,,2020-25,,
20201228,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201229,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20201230,yes,ok,-1.0,resolved,ok,24.25,resolved,ok,0.0,24.25,0.0,0.0,2020-25,24.25,24.25
20201231,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210101,no,calendar_closed,,not_in_P0,calendar_closed,,not_in_P0,calendar_closed,,,,,2020-25,,
20210104,yes,ok,-1.0,resolved,ok,187.5,resolved,ok,235.75,187.5,0.0,235.75,2020-25,-48.25,-48.25
20210105,yes,ok,1.0,resolved,ok,58.0,resolved,ok,0.0,58.0,0.0,0.0,2020-25,58.0,58.0
20210106,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210107,yes,ok,1.0,resolved,ok,137.5,resolved,ok,11.0,137.5,0.0,11.0,2020-25,126.5,126.5
20210108,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210111,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210112,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210113,yes,ok,1.0,resolved,ok,-36.0,resolved,ok,-16.25,-19.75,-16.25,-16.25,2020-25,-19.75,-19.75
20210114,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210115,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210118,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210119,yes,ok,1.0,resolved,ok,-22.75,resolved,ok,-3.0,-19.75,-3.0,-3.0,2020-25,-19.75,-19.75
20210120,yes,ok,-1.0,resolved,ok,-33.0,resolved,ok,-13.25,-19.75,-13.25,-13.25,2020-25,-19.75,-19.75
20210121,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210122,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210125,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210126,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210127,yes,ok,-1.0,resolved,ok,-30.5,resolved,ok,-10.75,-19.75,-10.75,-10.75,2020-25,-19.75,-19.75
20210128,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210129,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210201,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210202,yes,ok,1.0,resolved,ok,45.0,resolved,ok,0.0,45.0,0.0,0.0,2020-25,45.0,45.0
20210203,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210204,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210205,yes,ok,-1.0,resolved,ok,15.0,resolved,ok,0.0,15.0,0.0,0.0,2020-25,15.0,15.0
20210208,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210209,yes,ok,1.0,resolved,ok,14.0,resolved,ok,0.0,14.0,0.0,0.0,2020-25,14.0,14.0
20210210,yes,ok,-1.0,resolved,ok,136.0,resolved,ok,0.0,136.0,0.0,0.0,2020-25,136.0,136.0
20210211,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210212,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210215,yes,ok,1.0,resolved,ok,5.25,resolved,ok,0.0,5.25,0.0,0.0,2020-25,5.25,5.25
20210216,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210217,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210218,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210219,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210222,yes,ok,-1.0,resolved,ok,-30.25,resolved,ok,-10.5,-19.75,-10.5,-10.5,2020-25,-19.75,-19.75
20210223,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,-16.0,-19.75,0.0,-16.0,2020-25,-3.75,-3.75
20210224,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210225,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210226,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210301,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210302,yes,ok,-1.0,resolved,ok,-27.75,resolved,ok,-8.0,-19.75,-8.0,-8.0,2020-25,-19.75,-19.75
20210303,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210304,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210305,yes,ok,-1.0,resolved,ok,288.5,resolved,ok,0.0,288.5,0.0,0.0,2020-25,288.5,288.5
20210308,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210309,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210310,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210311,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210312,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210315,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210316,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210317,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210318,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210319,yes,ok,1.0,resolved,ok,-26.0,resolved,ok,-6.25,-19.75,-6.25,-6.25,2020-25,-19.75,-19.75
20210322,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210323,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210324,yes,ok,-1.0,resolved,ok,34.75,resolved,ok,0.0,34.75,0.0,0.0,2020-25,34.75,34.75
20210325,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210326,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210329,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210330,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210331,yes,ok,-1.0,resolved,ok,26.75,resolved,ok,46.5,-19.75,46.5,46.5,2020-25,-19.75,-19.75
20210401,yes,ok,1.0,resolved,ok,10.0,resolved,ok,0.0,10.0,0.0,0.0,2020-25,10.0,10.0
20210402,no,calendar_closed_before_decision,,not_in_P0,calendar_closed_before_decision,,not_in_P0,calendar_closed_before_decision,,,,,2020-25,,
20210405,yes,ok,1.0,resolved,ok,102.5,resolved,ok,0.0,102.5,0.0,0.0,2020-25,102.5,102.5
20210406,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210407,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210408,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210409,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210412,yes,ok,-1.0,resolved,ok,11.75,resolved,ok,0.0,11.75,0.0,0.0,2020-25,11.75,11.75
20210413,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210414,yes,ok,-1.0,resolved,ok,83.5,resolved,ok,0.0,83.5,0.0,0.0,2020-25,83.5,83.5
20210415,yes,ok,1.0,resolved,ok,-25.0,resolved,ok,-5.25,-19.75,-5.25,-5.25,2020-25,-19.75,-19.75
20210416,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210419,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210420,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210421,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210422,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210423,yes,ok,1.0,resolved,ok,81.75,resolved,ok,101.5,-19.75,101.5,101.5,2020-25,-19.75,-19.75
20210426,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210427,yes,ok,-1.0,resolved,ok,58.5,resolved,ok,-10.5,58.5,0.0,-10.5,2020-25,69.0,69.0
20210428,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210429,yes,ok,-1.0,resolved,ok,120.25,resolved,ok,-6.0,126.25,-6.0,-6.0,2020-25,126.25,126.25
20210430,yes,ok,1.0,resolved,ok,12.25,resolved,ok,0.0,12.25,0.0,0.0,2020-25,12.25,12.25
20210503,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210504,yes,ok,-1.0,resolved,ok,210.0,resolved,ok,-16.25,210.0,0.0,-16.25,2020-25,226.25,226.25
20210505,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210506,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210507,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210510,yes,ok,-1.0,resolved,ok,99.5,resolved,ok,0.0,99.5,0.0,0.0,2020-25,99.5,99.5
20210511,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210512,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210513,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210514,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210517,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210518,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210519,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210520,yes,ok,1.0,resolved,ok,145.75,resolved,ok,-7.75,145.75,0.0,-7.75,2020-25,153.5,153.5
20210521,yes,ok,-1.0,resolved,ok,78.25,resolved,ok,0.0,78.25,0.0,0.0,2020-25,78.25,78.25
20210524,yes,ok,1.0,resolved,ok,115.0,resolved,ok,47.5,115.0,0.0,47.5,2020-25,67.5,67.5
20210525,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210526,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210527,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210528,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210531,yes,ok,1.0,resolved,ok,-9.25,resolved,ok,0.0,-9.25,0.0,0.0,2020-25,-9.25,-9.25
20210601,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210602,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210603,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210604,yes,ok,1.0,resolved,ok,117.0,resolved,ok,-7.25,117.0,0.0,-7.25,2020-25,124.25,124.25
20210607,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210608,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210609,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210610,yes,ok,1.0,unknown,detector:missing_v7m_bar:800,,unknown,detector:missing_v7m_bar:800,,-19.75,0.0,-18.5,2020-25,,
20210611,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210614,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210615,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210616,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210617,yes,ok,1.0,resolved,ok,211.25,resolved,ok,0.0,211.25,0.0,0.0,2020-25,211.25,211.25
20210618,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210621,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210622,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210623,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210624,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210625,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210628,yes,ok,1.0,resolved,ok,36.25,resolved,ok,15.75,36.25,0.0,15.75,2020-25,20.5,20.5
20210629,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210630,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210701,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210702,yes,ok,1.0,resolved,ok,3.5,resolved,ok,0.0,3.5,0.0,0.0,2020-25,3.5,3.5
20210705,yes,ok,-1.0,resolved,ok,2.5,resolved,ok,0.0,2.5,0.0,0.0,2020-25,2.5,2.5
20210706,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210707,yes,ok,-1.0,resolved,ok,93.25,resolved,ok,0.0,93.25,0.0,0.0,2020-25,93.25,93.25
20210708,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210709,yes,ok,1.0,resolved,ok,24.5,resolved,ok,44.25,-19.75,44.25,44.25,2020-25,-19.75,-19.75
20210712,yes,ok,-1.0,resolved,ok,42.75,resolved,ok,0.0,42.75,0.0,0.0,2020-25,42.75,42.75
20210713,yes,ok,1.0,resolved,ok,-26.0,resolved,ok,-6.25,-19.75,-6.25,-6.25,2020-25,-19.75,-19.75
20210714,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210715,yes,ok,-1.0,resolved,ok,60.0,resolved,ok,79.75,-19.75,79.75,79.75,2020-25,-19.75,-19.75
20210716,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210719,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210720,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210721,yes,ok,1.0,resolved,ok,49.0,resolved,ok,0.0,49.0,0.0,0.0,2020-25,49.0,49.0
20210722,yes,ok,1.0,resolved,ok,20.75,resolved,ok,0.0,20.75,0.0,0.0,2020-25,20.75,20.75
20210723,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210726,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210727,yes,ok,-1.0,resolved,ok,231.75,resolved,ok,0.0,231.75,0.0,0.0,2020-25,231.75,231.75
20210728,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210729,yes,ok,1.0,resolved,ok,50.25,resolved,ok,0.0,50.25,0.0,0.0,2020-25,50.25,50.25
20210730,yes,ok,1.0,resolved,ok,36.25,resolved,ok,0.0,36.25,0.0,0.0,2020-25,36.25,36.25
20210802,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210803,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210804,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210805,yes,ok,1.0,resolved,ok,65.25,resolved,ok,0.0,65.25,0.0,0.0,2020-25,65.25,65.25
20210806,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210809,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210810,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210811,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210812,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210813,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210816,yes,ok,-1.0,resolved,ok,-1.25,resolved,ok,18.5,-19.75,18.5,18.5,2020-25,-19.75,-19.75
20210817,yes,ok,-1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210818,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210819,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210820,yes,ok,1.0,resolved,ok,-29.0,resolved,ok,-9.25,-19.75,-9.25,-9.25,2020-25,-19.75,-19.75
20210823,yes,ok,1.0,resolved,ok,124.75,resolved,ok,0.0,124.75,0.0,0.0,2020-25,124.75,124.75
20210824,yes,ok,-1.0,unknown,detector:missing_v7m_bar:680,,unknown,detector:missing_v7m_bar:680,,-19.75,0.0,0.0,2020-25,,
20210825,yes,ok,1.0,unknown,detector:missing_v7m_bar:902,,unknown,detector:missing_v7m_bar:902,,-19.75,0.0,0.0,2020-25,,
20210826,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
20210827,yes,ok,1.0,resolved,ok,43.0,resolved,ok,62.75,-19.75,62.75,62.75,2020-25,-19.75,-19.75
20210830,yes,ok,1.0,resolved,ok,89.5,resolved,ok,52.0,89.5,0.0,52.0,2020-25,37.5,37.5
20210831,yes,ok,-1.0,resolved,ok,-3.75,resolved,ok,-12.5,-3.75,0.0,-12.5,2020-25,8.75,8.75
20210901,yes,ok,1.0,resolved,ok,18.0,resolved,ok,0.0,18.0,0.0,0.0,2020-25,18.0,18.0
20210902,yes,ok,1.0,resolved,ok,-19.75,resolved,ok,0.0,-19.75,0.0,0.0,2020-25,-19.75,-19.75
